icao24,origin_country,velocity,on_ground
461f63,Finland,236.74,False
44cc42,Belgium,235.68,False
8a09a4,Indonesia,213.34,False
461f65,Finland,222.01,False
8a09a6,Indonesia,227.23,False
89656a,United Arab Emirates,248.76,False
600843,Azerbaijan,183.19,False
89656c,United Arab Emirates,204.38,False
44cc45,Belgium,226.29,False
44cc44,Belgium,224.83,False
a4c6d7,United States,37.42,False
781ea7,China,140.4,False
461f5a,Finland,263.91,False
896586,United Arab Emirates,201.04,False
394c0a,France,203.87,False
89653a,United Arab Emirates,233.7,False
a4c6e4,United States,57.11,False
c0371f,Canada,253.93,False
acc350,United States,175.98,False
e494bc,Brazil,249.54,False
600840,Azerbaijan,203.84,False
43bf95,United Kingdom,0.45,True
407844,United Kingdom,213.06,False
a5232a,United States,3.6,True
896559,United Arab Emirates,258.18,False
461f55,Finland,260.72,False
e48df5,Brazil,243.06,False
4ca783,Ireland,69.63,False
461f50,Finland,0.0,True
780c0c,China,150.23,False
780c0a,China,192.8,False
424334,United Kingdom,206.32,False
a39ead,United States,240.35,False
4063e6,United Kingdom,83.88,False
0d2334,Mexico,71.25,False
8964b3,United Arab Emirates,228.23,False
7705c6,Sri Lanka,144.06,False
750254,Malaysia,246.08,False
8964c2,United Arab Emirates,217.76,False
8964c0,United Arab Emirates,126.35,False
c06b6a,Canada,209.31,False
7705c1,Sri Lanka,67.16,False
7705c3,Sri Lanka,240.29,False
a26ba5,United States,53.75,False
461f39,Finland,195.49,False
461f36,Finland,229.33,False
4851f5,Kingdom of the Netherlands,241.58,False
461f06,Finland,257.43,False
39666f,France,214.99,False
acc1ee,United States,6.43,True
0d1026,Mexico,130.09,False
a47809,United States,233.59,False
a6082f,United States,268.17,False
8964a0,United Arab Emirates,301.52,False
08002f,United Republic of Tanzania,93.63,False
75021b,Malaysia,5.66,True
a820f8,United States,41.07,False
8964a3,United Arab Emirates,217.71,False
8964a2,United Arab Emirates,274.25,False
a4c849,United States,0.39,True
76cc65,Singapore,80.18,False
781345,China,233.45,False
76cc69,Singapore,259.3,False
781343,China,118.88,False
4ca6a6,Ireland,246.07,False
a5237f,United States,238.56,False
846def,Japan,256.86,False
7c1687,Australia,46.01,False
780c62,China,191.86,False
76cc71,Singapore,277.27,False
76cc73,Singapore,164.34,False
76cc75,Singapore,204.91,False
840d6e,Japan,100.49,False
780c5c,China,243.73,False
7c032c,Australia,54.29,False
780c5d,China,299.37,False
02a263,Tunisia,187.04,False
a2bbac,United States,193.72,False
4851ad,Kingdom of the Netherlands,225.52,False
76cc6a,Singapore,0.0,True
750208,Malaysia,131.02,False
4864eb,Kingdom of the Netherlands,221.18,False
780c74,China,114.36,False
750203,Malaysia,133.56,False
76cc82,Singapore,244.98,False
750202,Malaysia,242.46,False
02a260,Tunisia,177.61,False
a6f3d3,United States,0.64,True
abc948,United States,193.1,False
4851b1,Kingdom of the Netherlands,291.22,False
780c6c,China,105.46,False
a14bdd,United States,254.47,False
a94cc2,United States,201.39,False
781371,China,279.57,False
a07b6e,United States,9.39,False
e0b2c4,Argentina,228.89,False
4866ed,Kingdom of the Netherlands,223.75,False
8a0947,Indonesia,239.23,False
a5722c,United States,169.77,False
8a0949,Indonesia,218.63,False
4853d3,Kingdom of the Netherlands,228.53,False
3c48ea,Germany,235.28,False
706130,Kuwait,71.82,False
e48e55,Brazil,236.2,False
e4952e,Brazil,234.16,False
4866de,Kingdom of the Netherlands,226.44,False
507ca9,Uzbekistan,240.57,False
c06d48,Canada,254.49,False
341682,Spain,220.18,False
501c15,Croatia,226.88,False
a81b2a,United States,190.97,False
484cc2,Kingdom of the Netherlands,141.78,False
507cba,Uzbekistan,681.65,False
8a0921,Indonesia,244.58,False
84b40d,Japan,3.09,True
4b8582,Turkey,162.97,False
a2bbcc,United States,221.76,False
8a0919,Indonesia,243.56,False
e4950d,Brazil,104.13,False
484cb4,Kingdom of the Netherlands,0.0,True
75029e,Malaysia,141.02,False
501c39,Croatia,260.48,False
ac73e3,United States,58.71,False
76cd05,Singapore,192.4,False
750287,Malaysia,150.66,False
76cd04,Singapore,86.14,False
4065de,United Kingdom,266.15,False
8a0909,Indonesia,222.33,False
8832ea,Thailand,132.48,False
478f5c,Norway,238.19,False
7c78ac,Australia,11.32,True
7c78ab,Australia,225.88,False
7c78aa,Australia,215.28,False
76cd0a,Singapore,228.44,False
7c78ae,Australia,0.0,True
75027c,Malaysia,128.64,False
8832cf,Thailand,196.77,False
750261,Malaysia,220.39,False
4d0233,Luxembourg,112.29,False
750260,Malaysia,171.63,False
7c78a9,Australia,128.22,False
8965f4,United Arab Emirates,201.28,False
750258,Malaysia,220.8,False
750257,Malaysia,258.02,False
750256,Malaysia,239.56,False
8965f7,United Arab Emirates,177.94,False
7c78b0,Australia,0.13,True
a788d3,United States,6.43,True
acb0b6,United States,201.4,False
4078de,United Kingdom,237.82,False
8965ee,United Arab Emirates,198.62,False
478f43,Norway,249.26,False
78140c,China,235.15,False
75025d,Malaysia,265.15,False
76cd41,Singapore,227.02,False
86da40,Japan,222.83,False
48418b,Kingdom of the Netherlands,237.63,False
48418a,Kingdom of the Netherlands,145.18,False
48418c,Kingdom of the Netherlands,178.2,False
7c5327,Australia,218.84,False
86da38,Japan,256.89,False
a0345f,United States,193.34,False
c00b8a,Canada,152.76,False
85c136,Japan,350.25,False
a82279,United States,87.17,False
780bb8,China,222.42,False
7812a4,China,200.49,False
84b495,Japan,272.29,False
3cc253,Germany,176.35,False
7c530d,Australia,145.31,False
7c530c,Australia,109.01,False
7c530a,Australia,146.0,False
c82513,New Zealand,77.85,False
461fa4,Finland,6.17,True
461fa5,Finland,0.0,True
7c5304,Australia,198.26,False
7c5302,Australia,169.7,False
461fa0,Finland,55.71,False
461fa1,Finland,112.54,False
a51d1b,United States,6.17,True
c81e27,New Zealand,95.87,False
7812b4,China,223.25,False
7c5309,Australia,178.17,False
a4c7aa,United States,53.29,False
780bd8,China,209.21,False
8881ab,Viet Nam,6.17,True
48548c,Kingdom of the Netherlands,230.26,False
48548d,Kingdom of the Netherlands,208.87,False
c81e2c,New Zealand,218.12,False
8881aa,Viet Nam,208.9,False
7caf16,Australia,191.81,False
7caf14,Australia,297.16,False
a9f2c6,United States,264.65,False
43bff0,United Kingdom,10.29,True
48415e,Kingdom of the Netherlands,241.67,False
8881b0,Viet Nam,86.77,False
48548e,Kingdom of the Netherlands,13.38,True
48415f,Kingdom of the Netherlands,229.59,False
a2aa38,United States,75.68,False
8a097c,Indonesia,247.2,False
aa20f9,United States,80.27,False
845d88,Japan,154.26,False
4bcda2,Turkey,226.19,False
4ca719,Ireland,127.45,False
a6f581,United States,230.01,False
484162,Kingdom of the Netherlands,229.24,False
484161,Kingdom of the Netherlands,233.81,False
85d42c,Japan,302.0,False
a94236,United States,212.62,False
89671b,United Arab Emirates,193.06,False
872742,Japan,171.87,False
a83569,United States,202.48,False
8a0971,Indonesia,230.83,False
c01e95,Canada,128.38,False
7c03f5,Australia,205.19,False
a081ca,United States,212.59,False
346499,Spain,233.19,False
484133,Kingdom of the Netherlands,231.9,False
86da16,Japan,5.14,True
84c790,Japan,190.99,False
4a5df7,Romania,239.36,False
7812ec,China,137.47,False
a8dee0,United States,246.27,False
abafe4,United States,268.59,False
4bcda1,Turkey,220.15,False
4ca707,Ireland,242.94,False
4ca703,Ireland,252.14,False
70aa79,Nepal,238.83,False
a8deda,United States,247.92,False
89670b,United Arab Emirates,219.07,False
c07ee8,Canada,216.24,False
78149d,China,242.57,False
c07eda,Canada,210.7,False
aa7abe,United States,113.69,False
aa7abd,United States,87.46,False
aa477b,United States,233.19,False
a74a12,United States,198.62,False
407944,United Kingdom,238.69,False
8880ea,Viet Nam,168.94,False
a75103,United States,190.11,False
8880f8,Viet Nam,249.26,False
8a08b9,Indonesia,179.07,False
8880f7,Viet Nam,227.5,False
4ca645,Ireland,233.51,False
780193,China,200.24,False
aa1a26,United States,190.6,False
e49fb6,Brazil,4.63,True
a38141,United States,0.0,True
ab678e,United States,214.14,False
3c71a1,Germany,208.55,False
c8124f,New Zealand,65.87,False
a331e4,United States,62.26,False
8a08a1,Indonesia,74.19,False
4ca61f,Ireland,218.12,False
78019c,China,248.26,False
4ca61c,Ireland,88.91,False
486740,Kingdom of the Netherlands,190.04,False
4ca622,Ireland,181.72,False
c085e0,Canada,214.24,False
845be4,Japan,161.94,False
4ca621,Ireland,231.1,False
407995,United Kingdom,221.69,False
781fb2,China,177.21,False
7c29d5,Australia,182.49,False
7c29d8,Australia,144.77,False
407993,United Kingdom,248.71,False
407994,United Kingdom,243.2,False
c01e13,Canada,138.49,False
c01e11,Canada,218.38,False
c01e10,Canada,251.69,False
4d00c1,Luxembourg,224.03,False
781fb5,China,266.57,False
448466,Belgium,244.37,False
ab9aee,United States,61.46,False
896697,United Arab Emirates,270.36,False
345215,Spain,116.63,False
345212,Spain,236.15,False
896699,United Arab Emirates,193.71,False
a033ae,United States,188.58,False
8880b5,Viet Nam,199.02,False
a2b17a,United States,214.59,False
345205,Spain,8.23,True
4ca660,Ireland,172.69,False
a0f91d,United States,214.87,False
a21f04,United States,87.66,False
841520,Japan,254.93,False
896679,United Arab Emirates,239.86,False
7501f9,Malaysia,199.33,False
a07c0d,United States,52.99,False
c01e28,Canada,4.12,True
7501f1,Malaysia,206.53,False
781fda,China,279.86,False
346516,Spain,221.57,False
86e058,Japan,160.9,False
ae5ded,United States,152.28,False
76cd45,Singapore,269.96,False
c010ec,Canada,258.31,False
152061,Russian Federation,195.37,False
76cd47,Singapore,316.58,False
4d00ee,Luxembourg,139.67,False
76cd49,Singapore,231.78,False
8832b9,Thailand,79.74,False
8832b5,Thailand,179.94,False
4d00f6,Luxembourg,221.82,False
7c77f9,Australia,10.29,True
8965d6,United Arab Emirates,205.92,False
7c77f7,Australia,261.03,False
7c77f5,Australia,188.81,False
888215,Viet Nam,157.63,False
748051,Lebanon,193.59,False
8965e1,United Arab Emirates,192.25,False
8965cf,United Arab Emirates,4.12,True
8965ce,United Arab Emirates,76.42,False
781437,China,6.69,True
780d55,China,198.71,False
a6319f,United States,190.6,False
152065,Russian Federation,202.08,False
8965b1,United Arab Emirates,189.86,False
748025,Lebanon,211.36,False
a57f42,United States,137.55,False
748028,Lebanon,190.36,False
8832d5,Thailand,242.37,False
4d00d7,Luxembourg,160.69,False
8832d1,Thailand,323.77,False
abeb9f,United States,205.8,False
a6b9c1,United States,254.46,False
8832d0,Thailand,257.56,False
8965b5,United Arab Emirates,257.09,False
152079,Russian Federation,90.46,False
8965b9,United Arab Emirates,233.52,False
8965b7,United Arab Emirates,32.81,False
76cd75,Singapore,229.99,False
8832ba,Thailand,241.89,False
a3dcc2,United States,194.28,False
a3a980,United States,68.19,False
4d00f1,Luxembourg,230.57,False
75033d,Malaysia,167.71,False
8965ac,United Arab Emirates,237.27,False
4d00f4,Luxembourg,11.32,True
76cd6d,Singapore,245.36,False
7c0404,Australia,250.42,False
c06080,Canada,220.36,False
15207a,Russian Federation,229.71,False
c03804,Canada,7.46,True
89409f,Bahrain,248.18,False
7c045e,Australia,191.26,False
4852f4,Kingdom of the Netherlands,1.03,True
15200c,Russian Federation,39.37,False
780d80,China,221.81,False
a9b7f6,United States,0.0,True
750319,Malaysia,247.4,False
152019,Russian Federation,258.04,False
7caddb,Australia,125.9,False
152018,Russian Federation,27.78,False
a82dff,United States,200.57,False
4852f5,Kingdom of the Netherlands,109.09,False
4852f6,Kingdom of the Netherlands,7.46,True
c010a8,Canada,252.53,False
75031a,Malaysia,250.1,False
748016,Lebanon,218.87,False
748019,Lebanon,269.87,False
748018,Lebanon,216.78,False
ab540d,United States,153.54,False
152026,Russian Federation,27.61,False
7c045c,Australia,189.2,False
750327,Malaysia,207.12,False
152021,Russian Federation,18.52,False
15202f,Russian Federation,27.66,False
7c77ff,Australia,212.65,False
8a08de,Indonesia,244.2,False
780d9c,China,111.1,False
89408e,Bahrain,242.42,False
89408f,Bahrain,250.98,False
15203d,Russian Federation,244.47,False
4b8533,Turkey,141.97,False
780173,China,112.98,False
4bce16,Turkey,220.83,False
780171,China,7.46,True
4bce14,Turkey,185.59,False
009f52,South Africa,80.92,False
a66a84,United States,217.18,False
899088,Taiwan,230.92,False
4d0102,Luxembourg,260.21,False
4d0101,Luxembourg,248.71,False
4d0109,Luxembourg,285.7,False
89907c,Taiwan,126.48,False
89907e,Taiwan,243.33,False
89907b,Taiwan,240.33,False
aa5b92,United States,225.0,False
a00002,United States,53.53,False
040197,Ethiopia,247.8,False
84655a,Japan,7.46,True
040170,Ethiopia,249.55,False
869210,Japan,0.0,True
ad1267,United States,289.42,False
851bba,Japan,63.66,False
00930c,South Africa,93.99,False
89902f,Taiwan,234.47,False
4bcd84,Turkey,184.31,False
4bcd83,Turkey,218.17,False
a7f40e,United States,59.39,False
4bcd81,Turkey,200.1,False
c07993,Canada,262.91,False
a7da01,United States,0.0,True
781509,China,214.0,False
0d085c,Mexico,264.54,False
a2a300,United States,258.37,False
a887e0,United States,247.72,False
899046,Taiwan,181.57,False
040142,Ethiopia,148.76,False
c81976,New Zealand,40.44,False
706216,Kuwait,63.72,False
a1efe7,United States,249.72,False
4ca4f4,Ireland,247.29,False
04014d,Ethiopia,282.41,False
899055,Taiwan,188.33,False
c8195c,New Zealand,101.35,False
899057,Taiwan,311.43,False
4d012e,Luxembourg,227.73,False
78150c,China,267.53,False
89900e,Taiwan,238.01,False
89900d,Taiwan,303.28,False
4d0112,Luxembourg,221.91,False
4d0111,Luxembourg,141.75,False
4d0110,Luxembourg,292.41,False
4d0116,Luxembourg,240.17,False
4d0118,Luxembourg,223.83,False
899019,Taiwan,244.25,False
70620c,Kuwait,266.24,False
040125,Ethiopia,5.4,True
899028,Taiwan,135.33,False
899023,Taiwan,250.12,False
7c79b7,Australia,37.08,False
89901d,Taiwan,171.53,False
8940c2,Bahrain,133.3,False
04012b,Ethiopia,202.38,False
a02681,United States,231.95,False
899039,Taiwan,241.91,False
c05f93,Canada,179.62,False
899032,Taiwan,263.69,False
a0267b,United States,203.87,False
a37f8d,United States,0.0,True
346195,Spain,282.68,False
781ff2,China,188.72,False
abde0b,United States,72.02,False
780cba,China,197.29,False
aa6dd8,United States,54.68,False
38a6fb,France,196.61,False
507c72,Uzbekistan,204.18,False
a74f33,United States,231.86,False
486492,Kingdom of the Netherlands,234.32,False
406f73,United Kingdom,233.16,False
76cce6,Singapore,276.26,False
486495,Kingdom of the Netherlands,232.22,False
406f79,United Kingdom,253.11,False
406f77,United Kingdom,303.17,False
486494,Kingdom of the Netherlands,162.08,False
a696d5,United States,250.41,False
7813bc,China,247.73,False
c07971,Canada,0.0,True
7502c4,Malaysia,250.32,False
4ca4ee,Ireland,161.77,False
5140d2,Georgia,132.42,False
7502ad,Malaysia,153.34,False
5140bc,Georgia,0.0,True
5140c6,Georgia,209.87,False
0d0867,Mexico,227.09,False
a5160a,United States,41.65,False
485122,Kingdom of the Netherlands,237.39,False
a74f08,United States,7.72,True
7502b7,Malaysia,220.17,False
7502b8,Malaysia,189.82,False
7502b2,Malaysia,218.82,False
7502b3,Malaysia,115.04,False
7502b0,Malaysia,228.48,False
7502b1,Malaysia,176.55,False
407698,United Kingdom,184.12,False
34744c,Spain,222.06,False
aa2701,United States,194.52,False
04019a,Ethiopia,199.09,False
44818d,Belgium,4.37,True
c05f0f,Canada,133.49,False
347459,Spain,258.78,False
a719ac,United States,27.44,False
3950cf,France,241.91,False
3c1aeb,Germany,123.16,False
89909c,Taiwan,173.33,False
702702,Bangladesh,44.24,False
7800f6,China,117.66,False
502daa,Latvia,228.51,False
8463b5,Japan,179.11,False
c051e4,Canada,231.56,False
851c20,Japan,4.89,True
347555,Spain,267.59,False
34620b,Spain,175.89,False
750405,Malaysia,136.63,False
3c496d,Germany,225.14,False
3c496a,Germany,229.97,False
346206,Spain,243.62,False
76cda4,Singapore,234.95,False
c818da,New Zealand,0.9,True
c818db,New Zealand,118.48,False
8881db,Viet Nam,224.12,False
780da8,China,0.77,True
34750b,Spain,89.98,False
76cdb5,Singapore,186.31,False
76cdb2,Singapore,71.53,False
76cdb9,Singapore,245.73,False
a670a3,United States,0.0,True
394a07,France,264.95,False
347519,Spain,253.73,False
a826e9,United States,248.44,False
76cdad,Singapore,292.83,False
76cdab,Singapore,215.88,False
4ca570,Ireland,195.45,False
a4d040,United States,127.97,False
76cdc1,Singapore,243.04,False
780daa,China,215.02,False
4ca566,Ireland,228.64,False
4ca568,Ireland,161.05,False
aa265e,United States,50.93,False
ac181d,United States,234.4,False
a44502,United States,240.58,False
c051c6,Canada,209.66,False
49d563,Czech Republic,245.42,False
a37eb0,United States,246.1,False
407600,United Kingdom,224.02,False
a17b40,United States,265.49,False
ac0504,United States,191.11,False
ad6087,United States,64.6,False
780212,China,178.76,False
750485,Malaysia,239.73,False
750481,Malaysia,133.39,False
a44565,United States,7.72,True
39644c,France,243.51,False
8966eb,United Arab Emirates,212.8,False
394a47,France,270.95,False
750475,Malaysia,164.27,False
750493,Malaysia,141.9,False
750494,Malaysia,144.12,False
8940a3,Bahrain,171.38,False
8940a1,Bahrain,247.78,False
a3c2be,United States,6.94,True
750492,Malaysia,163.58,False
ac7954,United States,7.72,True
ac7952,United States,6.17,True
899017,Taiwan,193.29,False
8966d0,United Arab Emirates,249.58,False
780e6f,China,0.0,True
780237,China,13.89,True
780235,China,10.29,True
a43e60,United States,249.99,False
781563,China,171.06,False
781564,China,69.49,False
ad36b4,United States,138.36,False
4ca56d,Ireland,251.02,False
c0173a,Canada,86.6,False
75044b,Malaysia,127.28,False
4afb8a,Sweden,11.83,True
4ca56b,Ireland,12.86,True
4ca56a,Ireland,242.51,False
c01753,Canada,97.76,False
8966d3,United Arab Emirates,252.84,False
8966d4,United Arab Emirates,273.32,False
ab2c3a,United States,117.64,False
750474,Malaysia,139.62,False
750470,Malaysia,254.02,False
8966cf,United Arab Emirates,211.72,False
760a0c,Pakistan,199.3,False
a385e3,United States,27.99,False
781581,China,172.45,False
750466,Malaysia,160.96,False
06a3b9,Qatar,234.64,False
06a3b6,Qatar,271.78,False
acfcb2,United States,182.02,False
06a3b0,Qatar,38.94,False
06a3b1,Qatar,71.75,False
a97c9a,United States,260.9,False
84b3c9,Japan,287.37,False
7c52f9,Australia,104.96,False
abf6d7,United States,168.56,False
a4f5a0,United States,256.1,False
750452,Malaysia,240.07,False
8966aa,United Arab Emirates,190.9,False
7c0581,Australia,37.5,False
8966c3,United Arab Emirates,220.38,False
8966c4,United Arab Emirates,243.6,False
8966c5,United Arab Emirates,274.12,False
06e010,Rwanda,242.39,False
a768c2,United States,220.9,False
3c70c2,Germany,281.04,False
3c70c9,Germany,234.77,False
750410,Malaysia,102.75,False
851c86,Japan,233.48,False
ae0976,United States,265.55,False
ad1cde,United States,247.02,False
a7081a,United States,204.85,False
7c65dc,Australia,61.32,False
a648e1,United States,128.43,False
8966a8,United Arab Emirates,272.36,False
8966a9,United Arab Emirates,224.08,False
750425,Malaysia,248.7,False
8966a3,United Arab Emirates,272.82,False
502d10,Latvia,170.28,False
44d1ba,Belgium,243.36,False
400f0b,United Kingdom,239.82,False
4cafc4,Ireland,208.57,False
a9cbc8,United States,54.01,False
780f04,China,215.54,False
4cafc2,Ireland,146.5,False
a05aaf,United States,125.22,False
4cafcd,Ireland,235.61,False
4ba9fa,Turkey,236.97,False
846682,Japan,112.39,False
0c21b7,Panama,75.11,False
4cafd2,Ireland,227.63,False
3c3fe4,Germany,1.03,True
44d1a6,Belgium,231.52,False
4ba9ce,Turkey,268.44,False
44d1a7,Belgium,241.27,False
44d1a5,Belgium,153.28,False
89916b,Taiwan,260.84,False
4ba9cb,Turkey,227.64,False
3474c8,Spain,236.28,False
71c014,Republic of Korea,207.05,False
71c012,Republic of Korea,152.88,False
71c016,Republic of Korea,162.57,False
44d1b3,Belgium,0.06,True
06a376,Qatar,201.04,False
06a373,Qatar,207.98,False
4ba9e5,Turkey,191.89,False
040046,Ethiopia,133.7,False
4ba9e1,Turkey,231.13,False
040060,Ethiopia,236.51,False
502d0d,Latvia,187.66,False
502d0f,Latvia,64.78,False
4ba9f5,Turkey,188.92,False
502d29,Latvia,206.1,False
71c000,Republic of Korea,242.92,False
781622,China,228.01,False
06a390,Qatar,96.73,False
89914f,Taiwan,93.53,False
89914e,Taiwan,109.57,False
502d3f,Latvia,205.31,False
c004e9,Canada,213.7,False
c004f3,Canada,184.59,False
502d59,Latvia,224.36,False
a98edc,United States,243.52,False
04002f,Ethiopia,247.3,False
ace063,United States,217.27,False
06a38c,Qatar,200.63,False
0100de,Egypt,224.44,False
040030,Ethiopia,226.48,False
780f58,China,258.3,False
89912e,Taiwan,244.44,False
a0144e,United States,193.13,False
89912b,Taiwan,138.51,False
89912d,Taiwan,233.52,False
a6ce7d,United States,242.11,False
a1ddbb,United States,229.3,False
a38748,United States,114.97,False
89913f,Taiwan,263.46,False
780320,China,0.51,True
89913b,Taiwan,146.45,False
89913e,Taiwan,253.11,False
7c070e,Australia,39.35,False
502d5e,Latvia,224.93,False
502d5d,Latvia,237.82,False
502d5f,Latvia,236.85,False
780f74,China,246.6,False
ac05b3,United States,243.44,False
4caff6,Ireland,240.56,False
4caff8,Ireland,231.51,False
780de6,China,275.43,False
7503fd,Malaysia,176.97,False
01024f,Egypt,227.58,False
a5b4b7,United States,0.0,True
8990a4,Taiwan,342.6,False
407799,United Kingdom,265.51,False
3007ef,Italy,213.17,False
a1349d,United States,8.23,True
7801a3,China,143.41,False
71c079,Republic of Korea,131.8,False
ac5fd6,United States,239.91,False
71c072,Republic of Korea,177.7,False
71c073,Republic of Korea,172.86,False
71c070,Republic of Korea,178.2,False
71c071,Republic of Korea,104.85,False
c05403,Canada,174.67,False
aa153f,United States,51.7,False
86803e,Japan,74.66,False
71c069,Republic of Korea,218.92,False
7801b4,China,183.36,False
7801b5,China,208.24,False
7801b2,China,176.48,False
86ef8e,Japan,178.33,False
71c064,Republic of Korea,209.63,False
01026c,Egypt,1.29,True
7801af,China,77.21,False
7503db,Malaysia,249.95,False
881055,Thailand,79.45,False
c05430,Canada,243.26,False
881054,Thailand,231.05,False
010280,Egypt,235.79,False
3964e0,France,231.92,False
7801c6,China,97.09,False
868089,Japan,99.04,False
ad73a9,United States,203.14,False
71c092,Republic of Korea,235.25,False
71c098,Republic of Korea,244.38,False
71c099,Republic of Korea,184.03,False
a99703,United States,133.49,False
01025e,Egypt,302.07,False
71c090,Republic of Korea,254.41,False
ac9c49,United States,99.82,False
3007f1,Italy,209.73,False
3951c2,France,111.39,False
010265,Egypt,225.22,False
3964f9,France,233.43,False
3964f7,France,235.48,False
a1e4e6,United States,64.04,False
84183d,Japan,133.76,False
aaa012,United States,156.92,False
71c087,Republic of Korea,175.38,False
01025a,Egypt,6.69,False
49d2ee,Czech Republic,228.52,False
a80dac,United States,225.82,False
01020b,Egypt,128.12,False
7801cb,China,199.85,False
abd336,United States,295.64,False
a61d00,United States,0.64,True
7503ab,Malaysia,82.19,False
a1f90e,United States,253.89,False
717c94,Saudi Arabia,213.23,False
71c025,Republic of Korea,293.64,False
868012,Japan,241.21,False
010204,Egypt,215.14,False
ad3997,United States,67.88,False
01022c,Egypt,201.91,False
01022f,Egypt,242.37,False
484b2a,Kingdom of the Netherlands,238.45,False
71c059,Republic of Korea,150.01,False
c0671b,Canada,240.79,False
71c056,Republic of Korea,132.26,False
868042,Japan,187.68,False
010237,Egypt,200.43,False
010236,Egypt,239.1,False
484b30,Kingdom of the Netherlands,224.12,False
a1219f,United States,59.41,False
7503b1,Malaysia,206.85,False
7503b2,Malaysia,225.14,False
868034,Japan,4.37,True
48520b,Kingdom of the Netherlands,227.75,False
48520d,Kingdom of the Netherlands,232.11,False
485209,Kingdom of the Netherlands,0.0,True
346350,Spain,249.16,False
4b1a23,Switzerland,237.23,False
485206,Kingdom of the Netherlands,11.83,True
750518,Malaysia,236.23,False
48ae22,Poland,255.08,False
750514,Malaysia,209.4,False
06a2e7,Qatar,131.07,False
06a2e2,Qatar,288.68,False
06a2e3,Qatar,237.45,False
06a2e0,Qatar,239.15,False
49e729,Czech Republic,4.37,True
4b8dee,Turkey,8.75,True
06a2f9,Qatar,194.02,False
06a2f8,Qatar,129.87,False
4b1a2e,Switzerland,217.96,False
851120,Japan,186.05,False
06a2f1,Qatar,226.52,False
06a2f0,Qatar,243.66,False
48ae03,Poland,143.45,False
06a2ed,Qatar,244.88,False
06a2ee,Qatar,246.2,False
882da4,Thailand,108.93,False
06a2eb,Qatar,112.67,False
06a2ec,Qatar,215.39,False
4b8df2,Turkey,82.35,False
06a2ea,Qatar,241.15,False
4b1a1d,Switzerland,228.69,False
a20621,United States,249.71,False
7815a2,China,237.11,False
4b1a1a,Switzerland,229.94,False
4b1a24,Switzerland,220.89,False
06a2fc,Qatar,247.75,False
4b1a27,Switzerland,214.74,False
4b1a28,Switzerland,203.93,False
06a2fb,Qatar,5.14,True
347641,Spain,224.94,False
a2a3b6,United States,175.51,False
a2a3b5,United States,6.17,True
507c45,Uzbekistan,186.96,False
502ce5,Latvia,222.81,False
40773b,United Kingdom,1.03,True
502ce8,Latvia,218.09,False
c1e8ce,Canada,3.6,True
a4462e,United States,5.4,True
c05efd,Canada,4.12,True
49d421,Czech Republic,253.21,False
49d423,Czech Republic,228.48,False
a91ab7,United States,214.61,False
7c4e42,Australia,35.14,False
49d420,Czech Republic,241.51,False
49d41e,Czech Republic,184.43,False
502cc8,Latvia,226.1,False
76cee2,Singapore,173.28,False
502cc7,Latvia,221.72,False
a1cc46,United States,0.0,True
c052ca,Canada,210.42,False
76cef3,Singapore,244.18,False
76cef1,Singapore,240.27,False
a31f51,United States,65.53,False
a99744,United States,5.4,True
76cef5,Singapore,277.73,False
a146f9,United States,28.29,True
76cef9,Singapore,324.81,False
461e21,Finland,87.75,False
ab9630,United States,264.15,False
507c59,Uzbekistan,27.27,False
84c7d2,Japan,188.1,False
461e1d,Finland,57.89,False
461e1f,Finland,0.0,True
adaa93,United States,194.78,False
461e1a,Finland,235.92,False
461e1b,Finland,168.94,False
c1e8bb,Canada,8.23,True
aabf50,United States,122.59,False
4b1a5f,Switzerland,180.71,False
507c4d,Uzbekistan,199.66,False
507c4b,Uzbekistan,198.5,False
a5f153,United States,149.43,False
89910b,Taiwan,243.83,False
4850f6,Kingdom of the Netherlands,240.15,False
502d96,Latvia,98.82,False
851186,Japan,137.43,False
a4dcd3,United States,70.17,False
780f88,China,64.65,False
a3c3e6,United States,0.32,True
899125,Taiwan,233.8,False
899128,Taiwan,309.58,False
780f85,China,161.54,False
899120,Taiwan,134.34,False
750597,Malaysia,256.71,False
750599,Malaysia,262.14,False
502d88,Latvia,221.69,False
a360b7,United States,9.77,True
461e17,Finland,236.19,False
461e18,Finland,223.76,False
899136,Taiwan,160.8,False
502d7b,Latvia,216.24,False
899134,Taiwan,233.25,False
461e16,Finland,225.54,False
4850e6,Kingdom of the Netherlands,134.88,False
aa630b,United States,258.14,False
899131,Taiwan,91.27,False
a5c983,United States,49.68,False
c05eb7,Canada,206.37,False
750583,Malaysia,92.79,False
a386fb,United States,207.26,False
a80321,United States,265.96,False
a17c95,United States,132.8,False
75056d,Malaysia,163.11,False
ac9aa2,United States,54.69,False
899104,Taiwan,309.66,False
899103,Taiwan,253.42,False
899106,Taiwan,256.31,False
c05edb,Canada,0.06,True
750579,Malaysia,218.58,False
ac04c2,United States,206.87,False
750594,Malaysia,231.24,False
c01860,Canada,0.26,True
44a8a6,Belgium,228.27,False
0101db,Egypt,259.35,False
a0ac92,United States,80.21,False
75057c,Malaysia,217.68,False
a67f8a,United States,279.09,False
502d9f,Latvia,0.0,True
750585,Malaysia,243.58,False
750586,Malaysia,87.49,False
750561,Malaysia,225.48,False
