icao24,origin_country,velocity,on_ground
71c002,Republic of Korea,214.42,False
adb0b4,United States,218.0,False
4ba9f5,Turkey,116.59,False
851cec,Japan,137.35,False
a742c2,United States,245.75,False
89914f,Taiwan,87.91,False
06a37c,Qatar,217.01,False
89914a,Taiwan,119.68,False
502d3f,Latvia,217.74,False
7c0756,Australia,71.43,False
a5c899,United States,228.73,False
a7db0b,United States,6.17,True
a5c895,United States,195.21,False
a17ad2,United States,0.77,True
ad0074,United States,220.85,False
a98edc,United States,251.66,False
502d44,Latvia,244.27,False
502d46,Latvia,0.06,True
a2544a,United States,34.49,False
780301,China,130.47,False
a9f8e8,United States,38.59,False
ace063,United States,239.63,False
8403a4,Japan,131.08,False
48529a,Kingdom of the Netherlands,13.38,False
89912e,Taiwan,151.25,False
a0144e,United States,213.33,False
a6c248,United States,197.9,False
89912d,Taiwan,306.68,False
89912c,Taiwan,149.45,False
851ca8,Japan,73.12,False
899146,Taiwan,120.12,False
a23a03,United States,157.56,False
502d66,Latvia,150.8,False
89913b,Taiwan,105.13,False
89913e,Taiwan,245.61,False
c004ea,Canada,228.08,False
89913d,Taiwan,5.66,True
0c21e0,Panama,220.8,False
780f78,China,176.3,False
8990a6,Taiwan,206.03,False
407798,United Kingdom,242.9,False
8990a8,Taiwan,145.86,False
01024f,Egypt,219.09,False
407799,United Kingdom,266.68,False
a0b1ea,United States,217.92,False
c017d7,Canada,245.81,False
010261,Egypt,293.69,False
c0540c,Canada,228.18,False
7801a3,China,197.94,False
71c078,Republic of Korea,234.51,False
aba9e7,United States,8.23,True
71c073,Republic of Korea,188.68,False
c05416,Canada,230.08,False
8990a9,Taiwan,224.89,False
a3d792,United States,25.12,False
71c074,Republic of Korea,159.57,False
c04d0a,Canada,183.02,False
a36130,United States,223.54,False
8990b2,Taiwan,187.93,False
86803b,Japan,174.42,False
7801b6,China,77.98,False
010242,Egypt,215.55,False
34628d,Spain,197.15,False
7801b2,China,237.26,False
010246,Egypt,141.09,False
7801b1,China,70.71,False
8478ab,Japan,76.83,False
86ef8e,Japan,313.21,False
71c060,Republic of Korea,115.23,False
71c063,Republic of Korea,224.09,False
7814e9,China,172.34,False
7801b9,China,1.03,True
a3b140,United States,144.08,False
ac53b2,United States,207.47,False
c05430,Canada,2.83,True
881054,Thailand,211.42,False
7814dc,China,12.37,False
a66ac3,United States,111.65,False
a5045e,United States,78.58,False
7801c7,China,131.71,False
868088,Japan,79.65,False
7801c1,China,4.37,True
48ae85,Poland,191.04,False
48ae82,Poland,195.92,False
a36110,United States,223.93,False
71c090,Republic of Korea,40.13,True
a11a81,United States,66.27,False
a6cdc0,United States,87.32,False
a3875e,United States,82.62,False
3951c2,France,236.8,False
ade9c0,United States,171.25,False
3951c1,France,74.08,False
a324ce,United States,143.91,False
abf96c,United States,139.11,False
71c087,Republic of Korea,228.35,False
a5adf1,United States,260.14,False
7c4270,Australia,110.1,False
abe65a,United States,72.4,False
7801cb,China,98.47,False
ac9c50,United States,121.42,False
71c039,Republic of Korea,180.57,False
a92299,United States,220.6,False
ac066b,United States,201.96,False
71c032,Republic of Korea,0.0,True
71c030,Republic of Korea,79.27,False
aca3a3,United States,220.76,False
717c96,Saudi Arabia,280.8,False
06a30a,Qatar,244.04,False
010204,Egypt,223.3,False
ac53f8,United States,251.48,False
a3d767,United States,219.1,False
aaa02c,United States,0.0,True
ac9c6d,United States,47.16,False
a3615f,United States,140.55,False
7c424a,Australia,35.33,False
ad60b7,United States,241.96,False
c04d13,Canada,165.76,False
a564ab,United States,226.52,False
71c051,Republic of Korea,0.0,True
a06f22,United States,0.06,True
71c055,Republic of Korea,166.74,False
7503b3,Malaysia,166.37,False
71c047,Republic of Korea,72.07,False
868038,Japan,150.07,False
ad0022,United States,207.91,False
a146ce,United States,175.05,False
a801de,United States,143.8,False
75050a,Malaysia,71.47,False
84176b,Japan,261.81,False
ab349c,United States,225.24,False
a1f94c,United States,209.28,False
750518,Malaysia,220.21,False
a37fb0,United States,187.01,False
06a2e8,Qatar,208.01,False
06a2e9,Qatar,226.45,False
a05c59,United States,170.51,False
06a2e6,Qatar,240.96,False
06a2e7,Qatar,136.42,False
06a2e4,Qatar,237.25,False
485e2e,Kingdom of the Netherlands,6.36,False
a026fc,United States,155.89,False
49e729,Czech Republic,1.03,True
a2195d,United States,206.92,False
06a2df,Qatar,237.54,False
4b1a02,Switzerland,246.97,False
84c7e8,Japan,45.17,False
84b4b7,Japan,177.02,False
4b8dee,Turkey,217.34,False
06a2f7,Qatar,244.9,False
06a2f6,Qatar,242.8,False
a9cd47,United States,91.34,False
a0d93e,United States,140.27,False
a8a110,United States,281.37,False
48ae07,Poland,247.46,False
a279cb,United States,156.06,False
48ae05,Poland,257.34,False
06a2ef,Qatar,5.4,True
06a2ed,Qatar,241.9,False
06a2eb,Qatar,216.03,False
06a2ec,Qatar,240.07,False
485e30,Kingdom of the Netherlands,313.64,False
780eb3,China,274.13,False
a4f6a5,United States,267.01,False
a92dfc,United States,237.36,False
a55f31,United States,124.53,False
7815a1,China,204.95,False
a7e1cd,United States,221.16,False
06a2fd,Qatar,237.69,False
346319,Spain,11.88,False
ad11eb,United States,131.88,False
507c48,Uzbekistan,240.9,False
a2afeb,United States,136.36,False
502ce8,Latvia,0.0,True
502ce7,Latvia,59.68,False
a24ce0,United States,65.79,False
a43f51,United States,253.44,False
a2ec31,United States,204.55,False
a791c0,United States,217.02,False
a91ab7,United States,257.86,False
142afa,Russian Federation,109.12,False
e48809,Brazil,235.78,False
76cee2,Singapore,289.21,False
a4ca6a,United States,208.88,False
76cee9,Singapore,240.5,False
a9d413,United States,7.2,True
a84a17,United States,222.89,False
ac5fad,United States,216.35,False
c052ca,Canada,227.01,False
8464b0,Japan,85.69,False
acc9b2,United States,269.32,False
a31f51,United States,48.87,False
a4460e,United States,261.93,False
76cef9,Singapore,237.48,False
ab9630,United States,255.26,False
c1e8d4,Canada,3.86,True
c1e8d3,Canada,4.63,True
461e1e,Finland,1.54,True
461e1f,Finland,73.19,False
a17c65,United States,192.11,False
845dcc,Japan,129.35,False
a120a6,United States,11.32,True
aabf50,United States,208.03,False
c052d3,Canada,99.6,False
c052d5,Canada,253.54,False
a399de,United States,213.36,False
c804cd,New Zealand,65.74,False
a8bfb6,United States,221.86,False
4850f6,Kingdom of the Netherlands,250.87,False
89910a,Taiwan,0.0,True
851186,Japan,73.5,False
a5a30a,United States,11.83,True
899118,Taiwan,229.21,False
c05ebb,Canada,134.73,False
78165e,China,271.32,False
899128,Taiwan,252.61,False
899123,Taiwan,221.22,False
899120,Taiwan,150.09,False
750598,Malaysia,238.2,False
c05eb1,Canada,91.76,False
a67f81,United States,187.86,False
aa763f,United States,251.52,False
840fa4,Japan,103.97,False
a1d368,United States,242.56,False
89911b,Taiwan,261.41,False
a43f7d,United States,2.83,True
899137,Taiwan,299.56,False
ad1da9,United States,186.24,False
899139,Taiwan,239.82,False
a240dc,United States,238.92,False
75059e,Malaysia,104.86,False
899133,Taiwan,241.22,False
461e14,Finland,0.77,True
899135,Taiwan,244.53,False
899130,Taiwan,93.71,False
c05eb7,Canada,241.69,False
ac541b,United States,257.8,False
781686,China,194.44,False
ac4d43,United States,186.52,False
781684,China,235.39,False
781685,China,4.89,False
7c4caf,Australia,61.58,False
75056f,Malaysia,235.75,False
899103,Taiwan,233.57,False
c05edb,Canada,0.06,True
a93604,United States,201.77,False
750592,Malaysia,241.75,False
750594,Malaysia,237.66,False
e47fa6,Brazil,195.47,False
c01860,Canada,248.67,False
a1e676,United States,194.59,False
750591,Malaysia,240.5,False
899108,Taiwan,171.71,False
a43326,United States,51.06,False
899109,Taiwan,252.33,False
899115,Taiwan,4.89,True
406ecc,United Kingdom,18.41,False
4075c2,United Kingdom,262.23,False
0101df,Egypt,251.83,False
a6bc31,United States,8.23,True
a4463e,United States,230.17,False
abe4b9,United States,221.1,False
750561,Malaysia,240.53,False
ad8766,United States,227.72,False
ad8769,United States,231.47,False
75054f,Malaysia,152.7,False
4ba9aa,Turkey,216.74,False
a9c150,United States,52.76,False
750556,Malaysia,77.07,False
4ba9c3,Turkey,65.34,False
750554,Malaysia,239.28,False
750572,Malaysia,173.73,False
a85185,United States,236.57,False
4850a1,Kingdom of the Netherlands,240.25,False
ac9ad6,United States,0.51,False
a4dca4,United States,249.19,False
c01809,Canada,93.8,False
405bfb,United Kingdom,268.5,False
06a2b7,Qatar,243.74,False
46bc52,Greece,147.07,False
c05ea2,Canada,182.46,False
75052a,Malaysia,251.0,False
ab214d,United States,1.29,True
c078c2,Canada,243.56,False
abe4db,United States,201.67,False
ad8791,United States,47.79,False
750530,Malaysia,135.51,False
750550,Malaysia,223.94,False
ad6116,United States,191.22,False
4ba9b0,Turkey,137.79,False
750546,Malaysia,225.97,False
a2ec85,United States,28.83,False
a9a859,United States,2.31,True
7c68b6,Australia,225.46,False
8511a8,Japan,299.33,False
781706,China,175.28,False
a4f2ee,United States,0.0,True
abd010,United States,255.47,False
40749b,United Kingdom,187.71,False
7c68a9,Australia,183.61,False
4b8e47,Turkey,137.51,False
a67b84,United States,57.12,False
71ba27,Republic of Korea,247.96,False
7c68a5,Australia,77.53,False
4b8e46,Turkey,267.04,False
781717,China,116.35,False
ad83c5,United States,53.73,False
a8bbbc,United States,93.23,False
a07dc9,United States,0.77,True
84b75d,Japan,10.29,True
7c68b1,Australia,221.22,False
71ba18,Republic of Korea,230.36,False
4ba8f4,Turkey,228.44,False
a8cec7,United States,220.47,False
a43b85,United States,189.39,False
a43b83,United States,231.87,False
a79b78,United States,56.32,False
abf692,United States,121.86,False
abdc78,United States,252.26,False
4ba8c4,Turkey,188.72,False
ab805a,United States,255.22,False
abdc96,United States,168.63,False
a45586,United States,253.57,False
8511ca,Japan,164.94,False
a3359b,United States,64.01,False
84b77f,Japan,269.13,False
c05d94,Canada,80.92,False
4ba8d5,Turkey,200.3,False
aa733b,United States,223.15,False
c027da,Canada,247.04,False
a0baa1,United States,190.96,False
a68e4c,United States,230.73,False
a1574e,United States,212.18,False
a06aba,United States,173.06,False
76bd44,Singapore,263.91,False
a5622d,United States,77.66,False
a347b1,United States,216.12,False
ad237c,United States,147.4,False
a3d2e5,United States,0.0,True
a0e7f4,United States,38.07,True
7c0865,Australia,68.85,False
78041d,China,275.0,False
aa23b3,United States,150.53,False
a03765,United States,209.3,False
a8e8a0,United States,257.26,False
c00dea,Canada,208.75,False
7c68ce,Australia,247.04,False
ac5e01,United States,229.98,False
c00dce,Canada,225.67,False
ab4508,United States,237.43,False
a1440c,United States,261.61,False
4caed3,Ireland,152.08,False
a88700,United States,152.58,False
a18ada,United States,252.77,False
a4b7d3,United States,221.18,False
aa6ba4,United States,261.98,False
3e120c,Germany,0.0,True
ac0f26,United States,146.82,False
8991be,Taiwan,71.87,False
ab9f38,United States,198.21,False
8991d8,Taiwan,202.28,False
8991d4,Taiwan,245.39,False
8991d6,Taiwan,177.72,False
8991d5,Taiwan,270.35,False
aa7ec3,United States,200.95,False
7c4348,Australia,208.48,False
ab0969,United States,250.54,False
00827f,South Africa,85.4,False
a1314e,United States,8.75,True
a1f4cd,United States,171.34,False
a2644a,United States,122.95,False
aae958,United States,250.69,False
46d2f2,Greece,90.04,False
a3c111,United States,50.0,False
7815fa,China,201.98,False
a44db3,United States,4.12,True
a467bc,United States,2.3,False
a3973f,United States,246.28,False
4caefb,Ireland,0.06,True
7504ee,Malaysia,51.31,False
39bdb2,France,0.0,True
abb9df,United States,234.8,False
c07721,Canada,227.9,False
39bdb5,France,0.0,True
8991b7,Taiwan,262.13,False
7c3c37,Australia,39.18,False
8991b3,Taiwan,127.44,False
ad493b,United States,205.15,False
abef2f,United States,216.29,False
8991aa,Taiwan,228.51,False
7c4329,Australia,233.87,False
485b43,Kingdom of the Netherlands,212.65,False
a20ddb,United States,0.0,True
a992e4,United States,159.76,False
a37d8d,United States,90.51,False
a24a82,United States,84.37,False
ad1c11,United States,218.42,False
406d7a,United Kingdom,265.68,False
40745e,United Kingdom,179.43,False
86dd4c,Japan,249.3,False
86dd4b,Japan,35.96,False
aab001,United States,165.59,False
a441ac,United States,110.73,False
a82598,United States,63.36,False
aa739d,United States,9.26,True
406d78,United Kingdom,265.25,False
a12a9e,United States,3.6,True
a12a80,United States,218.23,False
acfc26,United States,193.29,False
ad96e2,United States,50.78,False
a52736,United States,269.05,False
a9a876,United States,237.96,False
7504af,Malaysia,233.37,False
ac76f2,United States,220.16,False
348546,Spain,251.67,False
348547,Spain,211.99,False
406d4d,United Kingdom,273.43,False
ac0f93,United States,234.76,False
7504d6,Malaysia,54.01,False
ad2f71,United States,0.0,True
ab8031,United States,214.85,False
3c8233,Germany,11.83,True
85120e,Japan,79.63,False
7c4f13,Australia,39.88,False
717cfa,Saudi Arabia,213.97,False
4caf29,Ireland,0.0,True
a3ba92,United States,110.64,False
4ba954,Turkey,260.56,False
4ba953,Turkey,0.45,True
0094d7,South Africa,232.88,False
4caf24,Ireland,217.61,False
4ba955,Turkey,255.48,False
c1e5ba,Canada,3.34,True
4ba952,Turkey,242.17,False
7c19bc,Australia,162.98,False
008df9,South Africa,246.68,False
4ba94e,Turkey,261.36,False
4ba94d,Turkey,219.24,False
ac4a44,United States,91.92,False
a6cacb,United States,214.0,False
7cf49b,Australia,4.63,True
8a0a24,Indonesia,233.64,False
c00e6c,Canada,195.2,False
c05bd5,Canada,16.98,True
a1094c,United States,170.35,False
7816a1,China,222.06,False
c1e5d1,Canada,7.72,True
86eea0,Japan,219.22,False
aa6ade,United States,239.66,False
7cf48e,Australia,6.43,True
c1e5d2,Canada,5.92,True
a441f5,United States,76.14,False
c1e5a9,Canada,4.12,True
a09947,United States,233.75,False
7c41fd,Australia,43.26,False
adba0a,United States,220.88,False
a944c3,United States,0.51,False
780fd9,China,241.59,False
7816af,China,92.99,False
84b5ee,Japan,169.38,False
a811c0,United States,64.46,False
adcd6d,United States,208.04,False
76bcc1,Singapore,238.71,False
780fdb,China,0.0,True
aa0a1a,United States,45.86,False
a8d71c,United States,241.64,False
7c06cb,Australia,74.49,False
424b31,United Kingdom,296.1,False
717cd6,Saudi Arabia,67.14,False
8990f7,Taiwan,122.21,False
780ff1,China,242.37,False
7c561d,Australia,198.32,False
8990f3,Taiwan,242.08,False
7c4304,Australia,58.24,False
c0150d,Canada,0.0,True
8990f1,Taiwan,93.43,False
ad846f,United States,4.12,True
8990f0,Taiwan,84.24,False
a010ac,United States,216.1,False
4d23c4,Malta,161.08,False
acb46a,United States,50.97,False
8990ed,Taiwan,248.98,False
8990ec,Taiwan,247.62,False
881056,Thailand,183.43,False
86808a,Japan,1.29,True
76bcca,Singapore,221.05,False
8990c7,Taiwan,244.45,False
c01551,Canada,136.44,False
8990c5,Taiwan,0.0,True
a5c4e2,United States,224.01,False
780ffd,China,91.34,False
7c06af,Australia,94.27,False
8990bd,Taiwan,189.82,False
8990ba,Taiwan,203.37,False
c00e5c,Canada,196.81,False
717ccc,Saudi Arabia,153.74,False
a036f9,United States,23.33,False
a7fdab,United States,159.63,False
a3c15d,United States,212.19,False
a6caa1,United States,253.14,False
a87428,United States,127.27,False
a48a8f,United States,194.32,False
8990ce,Taiwan,261.09,False
8990ca,Taiwan,0.0,True
514013,Georgia,0.0,True
780450,China,252.36,False
781782,China,0.9,True
78044f,China,230.88,False
a4eca6,United States,176.76,False
514005,Georgia,0.0,True
514004,Georgia,74.59,True
c05086,Canada,225.54,False
0d08e6,Mexico,152.69,False
7c4df2,Australia,49.94,False
a646bc,United States,253.07,False
78178b,China,7.72,True
780479,China,218.91,False
a44308,United States,197.86,False
aa7f27,United States,214.37,False
aa7f25,United States,205.87,False
a2b3a2,United States,125.31,False
4d23e1,Malta,229.73,False
0d08f4,Mexico,217.51,False
a81f1f,United States,244.24,False
7c3aae,Australia,58.67,False
ab3d39,United States,206.52,False
7cf409,Australia,0.9,True
440826,Austria,0.0,True
407eb5,United Kingdom,252.83,False
a1801c,United States,243.04,False
a1dc31,United States,220.83,False
ab3d41,United States,263.27,False
a276dd,United States,239.42,False
a023ff,United States,33.02,False
4caf94,Ireland,205.38,False
a1dc2a,United States,221.05,False
48e9f3,Poland,230.75,False
c01505,Canada,213.93,False
48e9f0,Poland,129.55,False
ac5d38,United States,132.79,False
8a0a73,Indonesia,227.72,False
aa7f09,United States,77.68,False
a44f9c,United States,216.22,False
acad02,United States,193.28,False
c05044,Canada,235.28,False
ab9de9,United States,75.86,False
7cf460,Australia,0.0,True
8a0a61,Indonesia,219.02,False
0d08a1,Mexico,28.76,False
a8b14f,United States,68.04,False
7cf44d,Australia,15.43,True
86eee4,Japan,10.8,True
39b22e,France,235.33,False
a1804c,United States,216.73,False
ad34b4,United States,245.98,False
abdaa4,United States,243.62,False
3484d3,Spain,197.75,False
341119,Spain,126.94,False
a32367,United States,246.32,False
a4ffb7,United States,246.65,False
a3ccb7,United States,214.05,False
c05067,Canada,217.57,False
a44334,United States,226.29,False
a98d7e,United States,231.57,False
7c41d9,Australia,148.22,False
acad1d,United States,61.07,False
a8d6de,United States,204.36,False
abd135,United States,233.0,False
abdd6d,United States,10.29,True
84b86d,Japan,164.76,False
0c6040,Trinidad and Tobago,54.53,False
a8c3bd,United States,250.63,False
a9a97f,United States,143.83,False
c1e888,Canada,4.89,True
acf10b,United States,212.25,False
7505a9,Malaysia,213.29,False
a6c044,United States,249.37,False
a8c3a2,United States,224.31,False
aaaa92,United States,251.97,False
a620f5,United States,83.85,False
71c258,Republic of Korea,109.73,False
a80c87,United States,8.23,True
ac048d,United States,0.0,True
a98cbc,United States,6.94,True
a79046,United States,121.92,False
a993ad,United States,158.97,False
71c244,Republic of Korea,179.56,False
abe496,United States,139.99,False
a43c7a,United States,214.68,False
71c241,Republic of Korea,179.22,False
ab09b4,United States,181.41,False
7cf631,Australia,6.43,True
aa7468,United States,263.47,False
4cadba,Ireland,254.75,False
7c3cd0,Australia,44.39,False
a7197d,United States,4.37,True
c0653f,Canada,196.09,False
4cadc9,Ireland,251.75,False
a9a91a,United States,157.02,False
0d0993,Mexico,228.43,False
040263,Ethiopia,227.79,False
4cadc6,Ireland,255.51,False
4cadc7,Ireland,88.02,False
a6f96c,United States,240.95,False
a20ecb,United States,49.05,False
0d0997,Mexico,224.16,False
c05218,Canada,227.01,False
c05219,Canada,209.62,False
aca1da,United States,114.92,False
a5767d,United States,227.91,False
a75fdf,United States,4.89,True
adbaca,United States,256.67,False
a5ac3b,United States,207.34,False
aa0aab,United States,1.8,True
0c605f,Trinidad and Tobago,233.29,False
a00b2d,United States,99.66,False
0c6060,Trinidad and Tobago,247.92,False
7c56d1,Australia,3.86,False
a620b7,United States,2.06,True
8405ed,Japan,0.0,True
4408fb,Austria,157.34,False
a06bd3,United States,203.36,False
ab2c11,United States,49.77,False
c05e72,Canada,261.36,False
acea99,United States,209.88,False
a6cc45,United States,94.66,False
3c7a41,Germany,222.46,False
7816fe,China,176.6,False
3c7a46,Germany,231.56,False
4cadfd,Ireland,83.22,False
4cadfc,Ireland,134.01,False
c8295a,New Zealand,180.42,False
0d094c,Mexico,210.62,False
3c7a54,Germany,257.27,False
a49206,United States,215.16,False
424ba5,United Kingdom,277.32,False
a2a213,United States,172.93,False
ac77d3,United States,181.66,False
a25e79,United States,27.78,False
a0bbe1,United States,48.87,False
a24b40,United States,219.91,False
a1589d,United States,246.85,False
3c7a4a,Germany,201.01,False
84b7a1,Japan,247.31,False
a825a6,United States,205.91,False
aba7c2,United States,52.78,False
3c7a4d,Germany,257.28,False
a192bf,United States,66.27,False
4cade5,Ireland,225.72,False
a67bc8,United States,58.36,False
4cadee,Ireland,125.66,False
c0650c,Canada,271.04,False
ad1d38,United States,73.95,False
a442f3,United States,72.92,False
4ba90e,Turkey,65.86,False
a037b2,United States,272.38,False
aa99b7,United States,269.31,False
7cf4fa,Australia,0.06,True
485000,Kingdom of the Netherlands,4.12,False
869582,Japan,267.55,False
71c261,Republic of Korea,195.81,False
ab2ae1,United States,232.83,False
abdd64,United States,118.32,False
adcdc9,United States,7.72,True
a455ea,United States,0.51,True
a52858,United States,69.31,False
a49232,United States,248.41,False
a2659a,United States,238.74,False
a2524f,United States,47.87,False
e49956,Brazil,246.9,False
ad97dd,United States,0.39,True
a335fa,United States,238.6,False
4ba902,Turkey,227.27,False
7cf4dd,Australia,0.0,True
aaaa4a,United States,246.59,False
40621b,United Kingdom,266.19,False
40621d,United Kingdom,236.22,False
abe450,United States,51.45,False
a9dce9,United States,238.41,False
40621c,United Kingdom,255.89,False
aaaa64,United States,60.21,False
ad2445,United States,215.98,False
71c282,Republic of Korea,62.21,False
71c286,Republic of Korea,10.29,True
8969bb,United Arab Emirates,58.51,False
009ff9,South Africa,138.47,False
0aca5f,Colombia,137.18,False
a99565,United States,49.26,False
c050c0,Canada,130.99,False
424c98,United Kingdom,0.0,True
7817b7,China,226.27,False
0641ee,Nigeria,191.4,False
a4f59c,United States,217.65,False
4cae18,Ireland,212.33,False
a86e6c,United States,250.37,False
ac6596,United States,146.32,False
424c9d,United Kingdom,231.45,False
a8754d,United States,209.03,False
ac4b72,United States,176.17,False
a05a25,United States,157.83,False
a18d1a,United States,42.1,False
adc238,United States,214.3,False
ad857e,United States,212.95,False
a9a8cb,United States,75.74,False
7817ce,China,135.01,False
a05a01,United States,148.99,False
a49e9a,United States,125.17,False
7804b6,China,169.56,False
a81ee1,United States,244.65,False
a3373a,United States,3.09,True
a50e93,United States,254.78,False
a5b2b0,United States,64.31,False
7804c5,China,97.94,False
a67bd3,United States,207.46,False
7c3d57,Australia,42.48,False
406e0f,United Kingdom,342.82,False
a12ac3,United States,212.97,False
a61b4e,United States,141.62,False
840659,Japan,189.3,False
4cae57,Ireland,203.03,False
4d22a3,Malta,244.77,False
8991e8,Taiwan,109.09,False
7817fb,China,251.39,False
8991e4,Taiwan,8.75,True
aa253b,United States,61.74,False
8991e6,Taiwan,222.25,False
8991e1,Taiwan,226.4,False
aa6bc0,United States,248.2,False
7c4418,Australia,220.52,False
3c8188,Germany,5.92,True
a18109,United States,39.87,False
a7687b,United States,217.04,False
4ba869,Turkey,212.49,False
a9f818,United States,209.62,False
3c8196,Germany,4.63,True
3c8191,Germany,7.46,True
a24ade,United States,97.16,False
c828ea,New Zealand,122.59,False
7c42e2,Australia,246.18,False
a384f2,United States,259.19,False
300762,Italy,205.34,False
48c4cf,Poland,41.47,False
4d22f5,Malta,262.07,False
4cae98,Ireland,238.82,False
7cf52c,Australia,5.4,True
7c42d1,Australia,189.23,False
4cae90,Ireland,0.06,True
a1f794,United States,247.64,False
704002,Myanmar,143.77,False
4d22af,Malta,111.96,False
8405b0,Japan,171.5,False
4cae65,Ireland,83.82,False
4cae66,Ireland,166.58,False
407fcc,United Kingdom,201.64,False
ab2b23,United States,6.69,True
4d22b7,Malta,10.8,True
4cae62,Ireland,188.87,False
a4dab6,United States,259.28,False
407fcd,United Kingdom,250.52,False
4d22b4,Malta,9.26,True
a12ae4,United States,232.69,False
4d22bf,Malta,218.73,False
503e99,Lithuania,9.26,True
4cae6a,Ireland,225.38,False
704011,Myanmar,20.12,False
4d22c8,Malta,84.04,False
846866,Japan,248.1,False
a29a37,United States,250.36,False
a0b199,United States,74.91,False
86dce6,Japan,137.35,False
abf5b7,United States,0.06,True
c05d9d,Canada,227.29,False
0093e8,South Africa,64.6,False
4ca27a,Ireland,215.79,False
a086b4,United States,0.06,True
a099a7,United States,61.43,False
4073ce,United Kingdom,225.31,False
3c4668,Germany,96.47,False
4ca263,Ireland,240.16,False
a92bec,United States,195.68,False
400025,United Kingdom,2.83,False
49d26c,Czech Republic,261.09,False
e497ae,Brazil,159.6,False
ad6b0e,United States,250.96,False
400008,United Kingdom,35.5,False
0d07a8,Mexico,256.41,False
a3d4c6,United States,228.9,False
c00926,Canada,184.34,False
71c354,Republic of Korea,182.43,False
71c357,Republic of Korea,193.07,False
a4e714,United States,263.61,False
a37755,United States,5.92,True
781952,China,125.64,False
86831e,Japan,114.95,False
780624,China,145.23,False
a9c2de,United States,211.44,False
a11d3c,United States,215.75,False
ac3e13,United States,150.26,False
880c42,Thailand,139.92,False
880c48,Thailand,135.3,False
880c46,Thailand,233.04,False
86d31d,Japan,152.22,False
86d334,Japan,270.9,False
a37738,United States,176.24,False
adf068,United States,195.97,False
a3ad47,United States,229.84,False
ab3856,United States,105.54,False
a0ade2,United States,227.81,False
a8a2da,United States,38.57,False
a972ee,United States,254.4,False
486071,Kingdom of the Netherlands,244.29,False
486072,Kingdom of the Netherlands,258.13,False
ac08d4,United States,220.1,False
a7824e,United States,231.1,False
800b14,India,254.92,False
ab1203,United States,223.17,False
a7cb53,United States,198.62,False
155c64,Russian Federation,707.7,False
78197c,China,225.42,False
71c314,Republic of Korea,186.64,False
a54299,United States,103.93,False
4caca2,Ireland,102.74,False
a9d5ba,United States,37.94,False
4d2322,Malta,236.03,False
a9d5e5,United States,220.86,False
ab120a,United States,139.45,False
71c301,Republic of Korea,204.47,False
a35d73,United States,0.19,True
71c304,Republic of Korea,182.37,False
71c303,Republic of Korea,208.64,False
06a041,Qatar,236.52,False
a47d46,United States,0.0,True
780675,China,156.79,False
71c331,Republic of Korea,132.22,False
78199d,China,263.63,False
71c332,Republic of Korea,181.98,False
a9e8ce,United States,237.19,False
aaa2b0,United States,219.92,False
71c335,Republic of Korea,9.77,True
71c336,Republic of Korea,219.98,False
4d2300,Malta,23.98,False
c03160,Canada,91.06,False
a23138,United States,223.04,False
a9cecd,United States,261.59,False
a35109,United States,0.0,True
4405b2,Austria,233.56,False
a91e6e,United States,207.24,False
800b07,India,77.85,False
868316,Japan,180.01,False
aaf228,United States,300.82,False
a37765,United States,241.12,False
4cacf1,Ireland,201.18,False
ac3cca,United States,209.26,False
a7e4b6,United States,5.4,True
a9873d,United States,235.79,False
4cacdf,Ireland,2.06,True
8468d0,Japan,50.67,False
a6c4d7,United States,218.89,False
7448a7,Jordan,159.45,False
4d2350,Malta,229.2,False
a05f37,United States,215.08,False
aca6c0,United States,164.56,False
abbc52,United States,219.68,False
a9741d,United States,245.61,False
a661bf,United States,221.56,False
a3514f,United States,0.0,True
ad63a1,United States,74.97,False
4d234c,Malta,0.0,True
850e36,Japan,246.05,False
348351,Spain,255.0,False
800b2b,India,152.85,False
7cf5d0,Australia,1.03,True
a434f9,United States,111.69,False
4d2348,Malta,230.58,False
48e959,Poland,177.39,False
a2e1c7,United States,273.18,False
a4c170,United States,76.25,False
70aebe,Nepal,243.59,False
acdc40,United States,216.51,False
155baf,Russian Federation,180.89,False
a19910,United States,215.07,False
aaf0ce,United States,249.07,False
a58a19,United States,37.68,False
ad5cfc,United States,126.44,False
71c399,Republic of Korea,67.38,False
71c398,Republic of Korea,0.32,True
406b49,United Kingdom,1.29,True
880c4d,Thailand,135.06,False
880c4c,Thailand,214.48,False
abbc75,United States,205.38,False
880c4b,Thailand,126.05,False
ab7394,United States,221.4,False
4d239d,Malta,213.32,False
04c0e1,Kenya,191.29,False
a59d63,United States,132.31,False
71c388,Republic of Korea,199.71,False
a12fda,United States,3.86,True
a4d434,United States,36.38,False
781918,China,66.26,False
ad1697,United States,97.19,False
a36fa4,United States,197.66,False
348310,Spain,241.35,False
4d236c,Malta,170.09,False
a5ed50,United States,35.82,False
781922,China,220.86,False
a0c936,United States,136.05,False
a3ad89,United States,261.76,False
ad0375,United States,213.41,False
a59d5f,United States,225.56,False
406b0a,United Kingdom,258.31,False
a62781,United States,249.59,False
86837c,Japan,132.6,False
c007d0,Canada,213.5,False
800b82,India,164.04,False
881354,Thailand,61.14,False
78192f,China,144.54,False
a44969,United States,207.72,False
a0b65e,United States,81.0,False
a123e0,United States,84.74,False
a44964,United States,212.8,False
a1600b,United States,234.36,False
